symbol,CXSMILES,R1,R2,R3,source,position_class,has_sidechain,prop_status
CQH,*N[C@H](C(*)=O)c1occ(CC2CC2)c1C(=O)OCC |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
35U,*N[C@H](C(*)=O)c1occ(C(F)F)c1C(=O)O |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
UTZ,*N[C@@H](CC(=O)N1CCC2(CC1)C[NH2+]CCO2)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
B92,*N[C@H](C(*)=O)c1cc2c(F)c(Br)c(F)cc2nc1Cl |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
HXF,*N[C@@H](CCC1(O)CC(C)(C)[NH2+]C(C)(C)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
EBF,*N[C@H](C(*)=O)[C@@](O)(C(=O)O)c1cccc(C)c1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
3TV,*N[C@H](C(*)=O)[C@@]1(ONC(=O)OC(C)(C)C)CCSC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
TBU,*N[C@H](C(*)=O)c1cc(C(C)(C)C)oc1C(C)(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
VUC,*N[C@H](C(*)=O)c1cc([C@@H](C)CC)oc1CC |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
3OB,*N[C@H](C(*)=O)c1cc(C(C)(C)CC)oc1C(F)F |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
C80,*N[C@H](C(*)=O)c1cc(C2CCOCC2)oc1C1CCC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
J2E,*N[C@H](C(*)=O)c1c(C)oc(C(C)C)c1C(=O)O |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
Z98,*N[C@H](C(*)=O)c1c(C(C)(C)C)oc([C@H](C)CC)c1C(=O)O |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
NSK,*N[C@H](C(*)=O)c1c(CC)oc(C(C)(C)CC)c1C(=O)O |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
8JT,*N[C@H](C(*)=O)c1c(C2CC2)oc(CCC)c1C(=O)O |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
BJD,*N[C@H](C(*)=O)c1c(C(F)F)oc(CC2CC2)c1C(=O)O |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
NRH,*N[C@H](C(*)=O)c1ccc(C#Cc2cn[nH]c2)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KOA,*N[C@H](C(*)=O)c1cccc(-c2cnn(CCO)c2N)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
WMO,*N[C@H](C(*)=O)c1ccc(-c2ccoc2S(N)(=O)=O)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
X9Y,*N[C@H](C(*)=O)c1cccc(-c2ccoc2S(=O)(=O)NC)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
K3H,*N[C@H](C(*)=O)c1cccc(-c2c(C)nn(C)c2O)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
DIX,*N[C@H](C(*)=O)c1cn(C)nc1C[N@H+](CC)CC(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
L7T,*N[C@@H](Cc1c(C)noc1CCC(C)C)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
3D9,*N[C@H](C(*)=O)[C@H]1CC[C@H](CF)O1 |$_R1;;;;_R2;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
8S5,*N[C@H](C(*)=O)[C@H]1CC[C@](CC)(C(F)(F)F)O1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
9H0,*N[C@@H](Cc1cccc(-c2ccc(F)c(N)c2F)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
DV3,*N[C@H](C(*)=O)c1ccc(-c2csnc2OC)cc1F |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QI0,*N[C@H](C(*)=O)[C@H](NC1CC1)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
THI,*N[C@H](C(*)=O)c1cncc(-c2cccc(CSC)c2)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PA2,*N[C@H](C(*)=O)c1cc([C@H]2C[C@@H](C)C2)c(C(=O)OCC)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
AET,*N[C@H](C(*)=O)c1cc([C@@H]2CCC(F)(F)C2)c(C(=O)O)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
BMT,*N[C@H](C(*)=O)[C@@H]1C[NH2+]C[C@H]([C@H]2CC[C@@H](C(C)(C)C)CC2)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MAI,*N[C@H](C(*)=O)c1cn(-c2ccncc2C(=O)O)cn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
T6C,*N[C@H](C(*)=O)c1cn([C@@H](C(=O)OCC)C(C)C)cn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WJN,*N[C@H](C(*)=O)c1ccc(-c2cnc3n(c2=O)[C@H](O)CN3)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
K5F,*N[C@H](C(*)=O)c1cc(C)ccc1N1CC(C)(O)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
5KN,*N[C@H](C(*)=O)c1ccc(N2CC(=O)N[C@H](C)C2)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QB3,*N[C@H](C(*)=O)c1ccc(N2CC[C@@](O)(C#C)C2)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
VLZ,*N[C@H](C(*)=O)c1cc([N@H+]2C[C@@H](O)[C@H](OC)C2)cs1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
H87,*N[C@H](C(*)=O)c1cccnc1N1CC2(COC2)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QRT,*N[C@H](C(*)=O)c1ccc(N(C)[C@@H]2COC[C@H]2O)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
Y7B,*N[C@H](C(*)=O)c1ccc(N2C[C@H]3C[C@]2(CO)C3)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
8S2,*N[C@H](C(*)=O)c1ccc(N2CCC[C@H](C#N)C2)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
H8N,*N[C@H](C(*)=O)c1ccc(N2[C@@H]3CC[C@H]2COC3)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
H9Y,*N[C@H](C(*)=O)c1ccc(N2CC3(CCCO3)C2)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
RHP,*N[C@H](C(*)=O)c1ccc(N2CC([NH+](C)C)C2)cn1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
3SM,*N[C@H](C(*)=O)c1ccc(F)c(F)c1N1CC(O)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
A2Y,*N[C@H](C(*)=O)c1ccccc1N1C[C@@H]2C[C@H]1CO2 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
VE8,*N[C@H](C(*)=O)c1c(F)cncc1N(C)C(C)(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MPU,*N[C@H](C(*)=O)c1cnn(Cc2cccc(C(=O)OC)n2)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
A9T,*N[C@H](C(*)=O)c1cnn(-c2cncc(F)c2C(=O)O)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
JEF,*N[C@H](C(*)=O)c1ccn(Cc2cccc(C(=O)OC)c2)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KCU,*N[C@H](C(*)=O)c1ccn(-c2ccc(C(=O)O)s2)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
VPA,*N[C@H](C(*)=O)c1cc(C)n(-c2ncc(C(=O)O)cc2Cl)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
J8D,*N[C@H](C(*)=O)c1cc(C)n(-c2cccc(F)c2C(=O)O)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
2C6,*N[C@H](C(*)=O)c1cc(C)n([C@@H](CCC)C(=O)O)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
0TU,*N[C@H](C(*)=O)c1cc(C)n(CCCC(=O)OC)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
0LS,*N[C@H](C(*)=O)c1nn(-c2cc(C(=O)O)c(F)cn2)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
4SR,*N[C@H](C(*)=O)c1nn(-c2ccc(C(=O)O)o2)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
U9S,*N[C@H](C(*)=O)c1nn([C@@H](CC)C(=O)OCC)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
5XY,*N[C@H](C(*)=O)c1nn(CCCCC(=O)O)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
OK7,*N[C@H](C(*)=O)c1cn(-c2cccc(C(=O)O)n2)nc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
LOR,*N[C@H](C(*)=O)c1cn([C@@H](CCCC)C(=O)O)nc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
PI6,*N[C@H](C(*)=O)c1c(C)cccc1N1CC[C@H](C(=O)OC)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PIT,*N[C@H](C(*)=O)c1cc(-n2cnc(C(=O)O)c2)ncc1F |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
NFS,*N[C@H](C(*)=O)c1c(C)cccc1-n1cnc(C(=O)O)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
8V1,*N[C@H](C(*)=O)c1c(Cl)cncc1-n1cc(C(=O)O)cn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
76C,*N[C@H](C(*)=O)c1cnc(-n2ccc(C(=O)O)n2)c(Cl)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
GQ4,*N[C@H](C(*)=O)c1ccc(-n2ccc(C(=O)O)n2)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
FI0,*N[C@H](C(*)=O)c1cnc(-n2nc(C(=O)O)cc2C)cn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
I68,*N[C@H](C(*)=O)c1cncc(-n2cc(C)c(C(=O)O)n2)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
NW0,*N[C@H](C(*)=O)c1ccnc(-n2cc(C(=O)O)c(C)n2)c1F |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
1CE,*N[C@H](C(*)=O)c1ccc2c(c1)NC[C@@H](C)S2 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
CSF,*N[C@H](C(*)=O)c1ccc2c(c1)[nH]c(=S)n2C |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
NA6,*N[C@H](C(*)=O)c1ccc(-c2cn(C)nc2C(C)C)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
N9H,*N[C@@H](Cc1ccc(-c2c(N)cnn2C)cc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
BU4,*N[C@H](C(*)=O)c1ccc(-c2cnn3cccnc23)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KD9,*N[C@H](C(*)=O)c1cc(C)c([C@@H]2CCOC2)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
U7A,*N[C@H](C(*)=O)c1cc(C)c(-c2cccc(Cl)c2C)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
2VN,*N[C@H](C(*)=O)c1cc(C)c(-c2cc(C)nc(N)c2)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
H3Y,*N[C@H](C(*)=O)c1cc(C)c(Cc2ccc(F)cc2)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KW8,*N[C@H](C(*)=O)c1cc(C)c(-c2cnc(C3CC3)o2)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UC2,*N[C@H](C(*)=O)c1cc(C)c(-c2ccc(CN)s2)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
JG8,*N[C@H](C(*)=O)c1cc(C)c(-c2cc(Br)nn2C)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
RWG,*N[C@H](C(*)=O)c1cc(C)c(C2(N)CCC2)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
5RY,*N[C@H](C(*)=O)c1cc(C)c(-c2nccn2CC)cc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
6U8,*N[C@@H](Cc1cn(C[C@@H]2CCCC[NH2+]C2)nn1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
MO0,*N[C@H](C(*)=O)c1cc2c(c(C(=O)OC)c1)CCOC2 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ZU9,*N[C@H](C(*)=O)c1cnn(C)c1S(=O)(=O)NCC |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WP3,*N[C@H](C(*)=O)c1cccc(C)c1NC(C)=O |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MF2,*N[C@H](C(*)=O)c1c(C(C)C)noc1CCC |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
BTN,*N[C@@H](Cc1c(OC)nsc1OC)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
VH3,*N[C@@H](CC(=O)N1C[C@@H](C(F)F)C2(CC2)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
E28,*N[C@H](C(*)=O)c1c[nH]c2c[nH+]c(N(CC)CCC)cc12 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
HDI,*N[C@H](C(*)=O)c1c(CC)noc1N |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
5VT,*N[C@H](C(*)=O)c1c(F)ccc2c1OCCCO2 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
08A,*N[C@H](C(*)=O)c1cncc(-c2nc(C(C)C)cs2)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
DWO,*N[C@@H](Cc1cncc(C(C(C)C)C(C)C)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
TEG,*N[C@@H](CC(=O)N[C@@H]1C(=O)OC[C@@H]1O)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
61R,*N[C@@H](CC(=O)Nc1cc(C)ncc1OC1CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
WRD,*N[C@@H](CCC(=O)Nc1c(C)nn(C)c1C1C[NH2+]C1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
K2L,*N[C@@H](CCOc1cnccc1C)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
F8J,*N[C@@H](CCOc1cnc2cccc(Br)c2c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
J4Q,*N[C@@H](CCC(=O)NC1(c2ncon2)CCC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
BIS,*N[C@@H](Cc1ccc(C#CC(F)(F)F)cc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
KU1,*N[C@H](C(*)=O)[C@H]1CS[C@@H](C(F)(F)F)N1 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
G1N,*N[C@H](C(*)=O)[C@H](CC(C)C)N[C@@H]1CCS(=O)(=O)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
C0K,*N[C@H](C(*)=O)[C@@H]1CS[C@@H](C(F)(F)F)N1C(=O)OC(C)(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
HQX,*N[C@@H](Cn1cc(-c2ccc(N)cc2)nn1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
IP1,*N[C@H](C(*)=O)c1ccccc1-c1nnc(C(C)C)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
I4G,*N[C@H](C(*)=O)c1cscc1-c1ccc(C(C)=O)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
NFH,*N[C@H](C(*)=O)c1ccc(-c2nnc(C(F)F)o2)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
7ZA,*N[C@H](C(*)=O)c1ccc(-c2oc(C(=O)O)cc2C)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
6W3,*N[C@H](C(*)=O)c1csc(-c2c(C)noc2C)c1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ADX,*N[C@H](C(*)=O)c1ccc(-c2c[nH]cn2)cc1F |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ERG,*N[C@H](C(*)=O)c1csc(-c2ccc(C#N)cc2)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
BHG,*N[C@H](C(*)=O)c1ccc(-c2nnc(C(C)(C)C)o2)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PUN,*N[C@H](C(*)=O)c1ccc(-c2ccsc2C(C)=O)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
SIV,*N[C@H](C(*)=O)c1cncc(-c2ccnn2C)c1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QRX,*N[C@H](C(*)=O)c1cc(-c2ccc(C(C)=O)o2)cs1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
J7Q,*N[C@H](C(*)=O)c1cc(-c2c[nH]c(C(=O)O)c2)cs1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
EQX,*N[C@H](C(*)=O)c1cncc(-c2nnc(C3CC3)o2)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KUN,*N[C@H](C(*)=O)c1cscc1-c1cc(OC)ns1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
HIN,*N[C@H](C(*)=O)c1csc(-c2cscc2C(F)F)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ELS,*N[C@H](C(*)=O)c1cc(F)c2c(c1)NC(=O)CO2 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
IO2,*N[C@H](C(*)=O)c1c(C)nn2ccsc12 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ZN6,*N[C@H](C(*)=O)c1cnc2nonc2n1 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PFB,*N[C@H](C(*)=O)[C@@H](C(=O)OC)N(C)C=O |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PSX,*N[C@@H](CN(C)CC1([NH+]2CCCCC2)CCCCC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
MOQ,*N[C@H](C(*)=O)c1ccc(CN2CCC[C@](C)(C#N)C2)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
G6U,*N[C@@H](CCCN1CCC[N@H+](C(C)C)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
417,*N[C@@H](Cc1cnc2ccc(C(F)(F)F)cn12)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
91T,*N[C@H](C(*)=O)c1cc(Br)n(C(=O)OC(C)(C)C)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
EAP,*N[C@H](C(*)=O)[C@@H]1COCCN1C(=O)CCn1cc(Cl)cn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
SJY,*N[C@@H](CN1C[C@H](CCC)[C@@H]([NH+](C)C)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
RUB,*N[C@@H](Cc1cc2n(n1)CCCN(CC#CCC)C2)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
M3O,*N[C@@H](C[C@H]1CC[N@H+](C[C@@H]2CCCN2CC)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
2G6,*N[C@@H](CC1CCN(c2nc(C(=O)O)co2)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,OH,NNAA,flexible,True,struct_only
EX0,*N[C@@H](CN1CCN(C(=O)c2c[nH+]cc(O)c2)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
CIV,*N[C@H](C(*)=O)c1ccc(CSc2nnc(CN)n2C)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
2OS,*N[C@@H](C[C@H]1CC[N@H+](C[C@@H]2CCOC(C)(C)C2)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
Y7L,*N[C@H](C(*)=O)c1cccc(-c2c(C)n[nH]c2C)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MEF,*N[C@@H](CC(=O)N[C@H]1CC[N@@H+](C(C)(C)C)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
PX5,*N[C@@H](Cc1c(C)nn(-c2ccccc2)c1Cl)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
